Customer_ID,Age,Gender,Persona,Job,Annual_Income,Credit_Score,Account_Balance,Spending_Score,Loan_Amount,Loan_Term_Months,Loan_Default,Customer_Feedback,Age_missing,Annual_Income_missing,Credit_Score_missing,Account_Balance_missing,Spending_Score_missing,Loan_Amount_missing,Loan_Term_Months_missing,Gender_missing,Persona_missing,Job_missing,Customer_Feedback_missing,Job_norm,Annual_Income_raw,Account_Balance_raw,Loan_Amount_raw,Spending_Score_raw,Credit_Score_raw,Age_raw,Annual_Income_log1p,Account_Balance_log1p,Loan_Amount_log1p,loan_to_income,loan_to_balance,balance_to_income,monthly_loan_payment_est,income_per_age,credit_bucket,age_group,feedback_char_count,feedback_word_count,feedback_avg_word_len,feedback_pos_count,feedback_neg_count,feedback_polarity,feedback_has_question,feedback_has_exclaim,feedback_capital_words,feedback_has_url,feedback_llm_label,feedback_llm_score,Gender_F,Gender_M,Persona_professional,Persona_retiree,Persona_young_adult,credit_bucket_excellent,credit_bucket_good,credit_bucket_low,credit_bucket_medium,age_group_adult,age_group_mid,age_group_senior,age_group_young,job_norm_freq,job_norm_top_1,job_norm_top_2,job_norm_top_3,job_norm_top_4,job_norm_top_5,job_norm_top_6,job_norm_top_7,job_norm_top_other
CUST-879514,80,F,retiree,retired,50885.87,626.0,13653.49,38.76,22918.8,12,0,The branch staff were incredibly patient explaining the new website to me.,0,0,0,0,0,0,0,0,0,0,0,other_retired,50885.87,13653.49,22918.8,38.76,626,80,10.837360212484045,9.52182368425389,10.039756444787114,0.4503961512301853,1.6786037855521423,0.2683159391791814,1909.8999998408417,636.0733749920491,medium,senior,74.0,12.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,False,False,False,True,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-338926,56,M,professional,Market researcher,120801.47,754.0,39026.85,42.85,34530.48,36,0,I've had a consistently positive experience with your financial services over the years.,0,0,0,0,0,0,0,0,0,0,0,research,120801.47,39026.85,34530.48,42.85,754,56,11.701912011293683,10.572030772825968,10.449626650745566,0.28584486596065195,0.8847877807201739,0.3230660189813888,959.1799999733563,2157.1691071043365,excellent,mid,88.0,13.0,5.846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,True,False,False,True,False,False,False,False,True,False,False,39,0,0,0,0,1,0,0,0
CUST-723697,51,M,professional,Farm manager,62683.79,681.0,7810.48,22.33,2911.89,24,0,The communication regarding account updates is clear and concise.,0,0,0,0,0,0,0,0,0,0,0,other_farm_manager,62683.79,7810.48,2911.89,22.33,681,51,11.045874113460762,8.963349725520958,7.976900994488803,0.04645363657813214,0.37281831590371234,0.12460127251399246,121.32874999494463,1229.0939215445276,good,mid,65.0,9.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,True,False,False,False,True,False,False,False,True,False,False,2,0,0,0,0,0,0,0,1
CUST-286592,60,M,retiree,retired,50928.97,676.0,11270.12,38.97,11411.31,24,0,Thank you for making the account application process so easy to follow.,0,0,0,0,0,0,0,0,0,0,0,other_retired,50928.97,11270.12,11411.31,38.97,676,60,10.838206830834691,9.329998980978056,9.342447876352809,0.2240632394489772,1.0125278169175649,0.2212909469796813,475.4712499801887,848.8161666525198,good,mid,71.0,12.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,False,True,False,False,True,False,False,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-306974,60,M,retiree,retired,49730.9,651.0,37675.58,41.77,15156.81,12,0,I feel secure knowing my retirement savings are in good hands.,0,0,0,0,0,0,0,0,0,0,0,other_retired,49730.9,37675.58,15156.81,41.77,651,60,10.814401857293038,10.536793960239757,9.626271189658238,0.3047765071615373,0.40229798718426096,0.7575889436949511,1263.0674998947443,828.8483333195193,medium,mid,62.0,11.0,4.7272727272727275,2.0,1.0,1.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,False,True,False,False,False,False,True,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-176541,37,F,professional,Careers adviser,54394.67,673.0,37882.43,50.82,20412.54,24,0,The communication regarding account updates is clear and concise.,0,0,0,0,0,0,0,0,0,0,0,health,54394.67,37882.43,20412.54,50.82,673,37,10.904039834087902,10.54226909230312,9.923953685154157,0.3752672826216177,0.5388392455288498,0.6964364339373565,850.5224999645616,1470.1262161764832,good,adult,65.0,9.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,True,False,False,False,True,False,False,True,False,False,False,62,0,0,1,0,0,0,0,0
CUST-259981,59,F,professional,Waste management officer,60049.85,762.0,20583.66,49.71,26638.41,24,0,Personalized attention during my home loan application was invaluable.,0,0,0,0,0,0,0,0,0,0,0,other_waste_management_officer,60049.85,20583.66,26638.41,49.71,762,59,11.00294698227889,9.932301417186375,10.190146977261927,0.4436049382304795,1.294153226394077,0.3427762100987706,1109.9337499537528,1017.7940677793595,excellent,mid,70.0,9.0,6.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.9,True,False,True,False,False,True,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,1
CUST-161971,44,F,professional,"Engineer, land",65458.33,724.0,15675.9,36.19,17593.59,36,0,The implemented security provides peace of mind during transactions.,0,0,0,0,0,0,0,0,0,0,0,it,65458.33,15675.9,17593.59,36.19,724,44,11.089184312744617,9.659943570276738,9.775346747409735,0.26877541788798665,1.1223336459149955,0.2394790701198726,488.7108333197581,1487.6893181480073,good,adult,68.0,9.0,6.666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,negative,-0.7,True,False,True,False,False,False,True,False,False,True,False,False,False,80,0,1,0,0,0,0,0,0
CUST-563637,80,F,retiree,retired,44997.02,758.0,2473.87,23.8,14288.88,24,0,I am grateful for the dedicated attention to detail in managing my pension.,0,0,0,0,0,0,0,0,0,0,0,other_retired,44997.02,2473.87,14288.88,23.8,758,80,10.714373767784428,7.813943148370766,9.567306873407897,0.31755169564561575,5.77592193607353,0.05497852968929821,595.3699999751929,562.4627499929692,excellent,senior,75.0,13.0,4.846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,True,False,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-614939,55,F,professional,Early years teacher,71437.44,609.0,20082.0,60.36,16715.13,12,1,I am concerned about the bank's ethical practices and its impact on the local business community.,0,0,0,0,0,0,0,0,0,0,0,education,71437.44,20082.0,16715.13,60.36,609,55,11.176591378805801,9.907628965036679,9.724129400517704,0.233982768699435,0.8323438900507504,0.2811130969978728,1392.9274998839228,1298.86254543093,medium,mid,97.0,16.0,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.9,True,False,True,False,False,False,False,False,True,False,True,False,False,30,0,0,0,0,0,1,0,0
CUST-853300,19,M,young_adult,Intern,8369.99,529.0,513.35,76.23,2914.73,12,1,Trying to split bills with roommates is a nightmare; the app makes it so complicated.,0,0,0,0,0,0,0,0,0,0,0,other_intern,8369.99,513.35,2914.73,76.23,529,19,9.032527436058936,6.242903967577039,7.9778754962489975,0.3482357804489195,5.67786110839451,0.06133221186643457,242.89416664642548,440.5257894504986,low,young,85.0,15.0,4.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.7,False,True,False,False,True,False,False,True,False,False,False,False,True,24,0,0,0,0,0,0,0,1
CUST-651967,36,M,professional,Manufacturing systems engineer,73628.58,685.0,7710.26,49.23,28771.09,24,0,The clear and concise communication regarding account updates is much appreciated.,0,0,0,0,0,0,0,0,0,0,0,it,73628.58,7710.26,28771.09,49.23,685,36,11.206802126149835,8.950436877329622,10.267161099023506,0.39075981093210826,3.7315330481716913,0.1047183036804444,1198.795416616717,2045.2383332765214,good,adult,82.0,11.0,6.545454545454546,1.0,0.0,1.0,0.0,0.0,0.0,0.0,negative,-0.7,False,True,True,False,False,False,True,False,False,True,False,False,False,80,0,1,0,0,0,0,0,0
CUST-535002,80,F,retiree,retired,68851.99,690.0,20978.71,34.6,37044.45,12,0,The phone support agent was so kind in helping me reset my password.,0,0,0,0,0,0,0,0,0,0,0,other_retired,68851.99,20978.71,37044.45,34.6,690,80,11.139728930955311,9.95131105916648,10.51990081616529,0.5380302007247642,1.7658116252142402,0.30469286363400233,3087.0374997427466,860.6498749892419,good,senior,68.0,13.0,4.3076923076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.8,True,False,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-150624,62,M,retiree,retired,49297.92,658.0,5117.82,42.52,2474.1,12,0,I was very impressed with the efficient service I received at the branch.,0,0,0,0,0,0,0,0,0,0,0,other_retired,49297.92,5117.82,2474.1,42.52,658,62,10.805657453097114,8.54067922272155,7.814036078226973,0.050186701589031546,0.48342849103710495,0.103814116295371,206.17499998281875,795.1277419226592,medium,mid,73.0,13.0,4.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,False,True,False,False,False,False,True,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-689810,56,M,professional,"Designer, interior/spatial",56614.18,743.0,40975.01,16.46,4417.43,60,0,I have only had great things to say about this bank.,0,0,0,0,0,0,0,0,0,0,0,other_designer_interior_spatial,56614.18,40975.01,4417.43,16.46,743,56,10.94403242611251,10.620742052484571,8.393539708352087,0.07802691834448405,0.10780790535499302,0.7237587826936517,73.62383333210627,1010.9674999819471,excellent,mid,52.0,11.0,3.8181818181818183,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,True,False,False,True,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,1
CUST-884974,40,M,professional,Financial risk analyst,98210.36,699.0,44887.88,81.68,11668.01,12,0,Online finance management has saved me a lot of time and effort.,0,0,0,0,0,0,0,0,0,0,0,research,98210.36,44887.88,11668.01,81.68,699,40,11.494877169932938,10.711945381587245,9.364691888777203,0.11880630515965811,0.2599367579845549,0.45705850177109153,972.3341665856389,2455.2589999386187,good,adult,64.0,12.0,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,True,False,False,False,True,False,False,True,False,False,False,39,0,0,0,0,1,0,0,0
CUST-440893,38,M,professional,Warden/ranger,66779.05,690.0,44737.37,84.8438,14243.69,24,0,The implemented security provides peace of mind during transactions.,0,0,0,0,0,0,0,0,0,0,0,other_warden_ranger,66779.05,44737.37,14243.69,95.75,690,38,11.10915966222453,10.708586801658036,9.56413948467345,0.21329578662768917,0.3183846077675036,0.669931213456905,593.4870833086047,1757.3434210063858,good,adult,68.0,9.0,6.666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,0,0,0,1
CUST-507561,39,F,professional,Medical sales representative,124246.71,603.0,26669.17,38.25,2427.8231,12,0,Professional staff members made me feel comfortable.,0,0,0,0,0,0,0,0,0,0,0,other_medical_sales_representative,124246.71,26669.17,2037.82,38.25,603,39,11.73003251320553,10.19130099135897,7.795162098025648,0.0195403411486709,0.09103482035623565,0.2146468908512731,202.3185916498068,3185.81307684139,medium,adult,52.0,7.0,6.571428571428571,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,False,False,False,True,True,False,False,False,1,0,0,0,0,0,0,0,1
CUST-317074,23,M,young_adult,Part-time Server,17435.58,741.0,82.23,64.17,6746.64,24,0,The crypto features are cutting-edge!,0,0,0,0,0,0,0,0,0,0,0,service,17435.58,82.23,6746.64,64.17,741,23,9.766325577315241,4.421607859758004,8.816948093102257,0.38694669176474844,82.0459686235918,0.004716218215854894,281.1099999882871,758.0686956192145,excellent,young,37.0,5.0,6.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,positive,0.8,False,True,False,False,True,True,False,False,False,False,False,False,True,58,0,0,0,1,0,0,0,0
CUST-796276,35,F,professional,"Journalist, broadcasting",74118.36,628.0,28106.04,54.64,8937.46,36,0,The available online resources are comprehensive and informative.,0,0,0,0,0,0,0,0,0,0,0,other_journalist_broadcasting,74118.36,28106.04,8937.46,54.64,628,35,11.213432045715498,10.243775357751312,9.098118593821356,0.12058361787821369,0.3179907237020826,0.3792048286011674,248.2627777708816,2117.667428510924,medium,adult,65.0,8.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,False,False,False,True,True,False,False,False,2,0,0,0,0,0,0,0,1
CUST-193589,47,M,professional,Tourist information centre manager,88878.93,705.0,44335.9,62.36,28954.43,12,0,Clear and concise communication regarding account status changes.,0,0,0,0,0,0,0,0,0,0,0,other_tourist_information_centre,88878.93,44335.9,28954.43,62.36,705,47,11.395041636734444,10.699572566427582,10.27351303017991,0.32577383638619045,0.6530696343143897,0.49883476319977643,2412.8691664655944,1891.0410637895523,good,mid,65.0,8.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.8,False,True,True,False,False,False,True,False,False,False,True,False,False,2,0,0,0,0,0,0,0,1
CUST-918096,22,F,young_adult,Missing,13901.74,633.0,605.66,66.12,7337.18,24,1,Splitting bills is easier using physical cash than this awful app.,0,0,0,0,0,0,0,0,0,1,0,missing,13901.74,605.66,7337.18,66.12,633,22,9.539841221994893,6.407968502331363,8.90084613445902,0.5277886077569767,12.11435458836292,0.04356720813365495,305.7158333205952,631.8972726985501,medium,young,66.0,11.0,5.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,False,True,False,False,False,True,False,False,False,True,24,0,0,0,0,0,0,1,0
CUST-958469,33,F,professional,Higher education careers adviser,75267.16,659.0,11348.37,54.3,27555.24,12,0,Modern technology has improved the banking system.,0,0,0,0,0,0,0,0,0,0,0,health,75267.16,11348.37,27555.24,54.3,659,33,11.228812482399642,9.33691751476107,10.2239842862121,0.36609910617060126,2.428123157774867,0.15077452105273867,2296.269999808644,2280.823030233915,medium,adult,50.0,7.0,6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,False,False,False,True,True,False,False,False,62,0,0,1,0,0,0,0,0
CUST-844202,68,F,retiree,retired,25325.02,730.0,1767.43,29.51,7823.22,36,1,The bank's management is out of touch with the needs of ordinary customers.,0,0,0,0,0,0,0,0,0,0,0,other_retired,25325.02,1767.43,7823.22,29.51,730,68,10.139587604712524,7.477847426295865,8.96497932992874,0.30891268792678905,4.426325229285219,0.06978987578291863,217.31166666063027,372.4267647004055,good,senior,75.0,13.0,4.846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-969487,24,F,young_adult,Missing,22171.4,590.0,39.36,58.73,9774.99,24,1,I'm worried about the security of my transactions on the crypto platform.,0,0,0,0,0,0,0,0,0,1,0,missing,22171.4,39.36,9774.99,58.73,590,24,10.006603551149107,3.6978391954854084,9.187684658497597,0.4408828490758165,248.34832316442206,0.0017752600196648935,407.2912499830295,923.8083332948414,medium,young,73.0,12.0,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,False,False,True,False,False,False,True,False,False,False,True,24,0,0,0,0,0,0,1,0
CUST-963606,68,M,retiree,retired,48862.43,649.0,11096.69,19.18,5524.54,12,0,The customer support team were friendly and very efficient.,0,0,0,0,0,0,0,0,0,0,0,other_retired,48862.43,11096.69,5524.54,19.18,649,68,10.796784542920852,9.31449225753482,8.61713625916651,0.11306314483335944,0.49785476570035764,0.2271006579083311,460.37833329496846,718.5651470482563,medium,senior,59.0,9.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,False,True,False,False,False,False,True,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-352753,62,M,retiree,retired,39182.0,577.0,1021.99,16.91,12613.3,12,1,The bank makes me feel uncomfortable. It's not welcoming.,0,0,0,0,0,0,0,0,0,0,0,other_retired,39182.0,1021.99,12613.3,16.91,577,62,10.575998258245631,6.930484990732784,9.442586370038928,0.3219156755653024,12.341901584152152,0.026083150426215455,1051.1083332457408,631.9677419252909,low,mid,57.0,9.0,5.444444444444445,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,negative,-0.6,False,True,False,True,False,False,False,True,False,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-903023,61,F,retiree,retired,28411.28,696.0,4515.43,17.1,7923.83,36,0,I appreciate the extra precautions taken to ensure my account's security.,0,0,0,0,0,0,0,0,0,0,0,other_retired,28411.28,4515.43,7923.83,17.1,696,61,10.254576725059989,8.4154771377429,8.977756147411302,0.27889732528769284,1.7548339803735733,0.15893088942137917,220.10638888277484,465.7586885169548,good,mid,73.0,11.0,5.7272727272727275,1.0,0.0,1.0,0.0,0.0,0.0,0.0,positive,0.6,True,False,False,True,False,False,True,False,False,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-738231,27,F,professional,"Accountant, chartered certified",87965.38,640.0,2636.77,48.8,44761.04,12,0,Security makes me feel like I can be worry-free from theft.,0,0,0,0,0,0,0,0,0,0,0,finance,87965.38,2636.77,44761.04,48.8,640,27,11.38470997500784,7.877689142213152,10.709115737794795,0.5088483673918022,16.975708916584693,0.029975087926636248,3730.0866663558263,3257.977036916371,medium,adult,59.0,11.0,4.454545454545454,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,True,False,False,False,False,False,True,True,False,False,False,17,0,0,0,0,0,0,0,1
CUST-390933,60,M,retiree,retired,42671.06,753.0,11149.41,40.72,21479.46,60,1,The bank's reputation is declining; I'm ashamed to be a customer.,0,0,0,0,0,0,0,0,0,0,0,other_retired,42671.06,11149.41,21479.46,40.72,753,60,10.661299652495048,9.319231547512665,9.974898963663517,0.5033730120601527,1.9265109095457134,0.2612873924388037,357.9909999940335,711.1843333214803,excellent,mid,65.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,False,True,False,True,False,False,False,False,True,False,False,327,1,0,0,0,0,0,0,0
CUST-106067,20,M,young_adult,Barista,15739.59,615.0,461.19,61.45,6331.27,24,0,"I appreciate the security features of the app, makes me feel safe.",0,0,0,0,0,0,0,0,0,0,0,service,15739.59,461.19,6331.27,61.45,615,20,9.663998005385782,6.135976061950666,8.753414060647726,0.40225126575721465,13.728116394514782,0.02930127150707043,263.8029166556749,786.9794999606511,medium,young,66.0,12.0,4.583333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,negative,-0.6,False,True,False,False,True,False,False,False,True,False,False,False,True,58,0,0,0,1,0,0,0,0
CUST-635987,54,M,professional,Education administrator,114168.31,690.0,32196.1,28.05,22720.58,60,0,The competitive interest rates on savings accounts are attractive.,0,0,0,0,0,0,0,0,0,0,0,education,114168.31,32196.1,22720.58,28.05,690,54,11.645437801032946,10.379631665364863,10.031070412670658,0.1990095149871256,0.7056935467338994,0.2820055758029502,378.6763333270221,2114.2279629238105,good,mid,66.0,9.0,6.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,False,True,True,False,False,False,True,False,False,False,True,False,False,30,0,0,0,0,0,1,0,0
CUST-101648,24,F,young_adult,Barista,14829.36,590.0,827.31,69.82,3430.12,12,0,I am excited by their seamless integration of all financial aspects!,0,0,0,0,0,0,0,0,0,0,0,service,14829.36,827.31,3430.12,69.82,590,24,9.604431709955346,6.719387480451781,8.140642017472713,0.2313060037654874,4.146112098241112,0.05578865170175544,285.84333330951307,617.8899999742546,medium,young,68.0,11.0,5.2727272727272725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,negative,-0.7,True,False,False,False,True,False,False,False,True,False,False,False,True,58,0,0,0,1,0,0,0,0
CUST-311503,59,F,professional,"Engineer, automotive",127032.39,757.0,77947.12,43.75,57787.13,12,1,My mortgage application was inexplicably rejected despite my excellent credit history and stable income.,0,0,0,0,0,0,0,0,0,0,0,it,127032.39,77947.12,57787.13,43.75,757,59,11.752205244270888,11.263798756170704,10.964538670248736,0.454900754051778,0.7413632472886651,0.6136003581448746,4815.594166265367,2153.0913558957104,excellent,mid,104.0,14.0,6.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,True,False,False,False,False,True,False,False,80,0,1,0,0,0,0,0,0
CUST-133606,28,F,professional,"Production assistant, television",74157.38,697.0,27958.54,61.62,41123.56,36,1,I am worried about the bank's long-term financial stability given recent economic challenges.,0,0,0,0,0,0,0,0,0,0,0,other_production_assistant_television,74157.38,27958.54,41123.56,61.62,697,28,11.213958355340944,10.238513744138018,10.624360788922292,0.554544402728352,1.4708765193031728,0.37701628617407495,1142.32111107938,2648.477857048269,good,adult,93.0,13.0,6.230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.7,True,False,True,False,False,False,True,False,False,True,False,False,False,3,0,0,0,0,0,0,0,1
CUST-367860,20,M,young_adult,Missing,17669.16,574.0,155.85,63.49,4553.46,60,1,The crypto platform is down more often than it's up. I can't rely on it.,0,0,0,0,0,0,0,0,0,1,0,missing,17669.16,155.85,4553.46,63.49,574,20,9.77963262016805,5.055289934636687,8.423862251623518,0.25770664819378747,29.216939364586356,0.008820453264331252,75.89099999873515,883.4579999558271,low,young,72.0,15.0,3.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,False,False,True,False,False,True,False,False,False,False,True,24,0,0,0,0,0,0,1,0
CUST-685362,59,F,professional,Freight forwarder,116098.57,640.0,17642.26,38.3,15344.74,36,0,Mortgage options allowed me to finance my business in ease.,0,0,0,0,0,0,0,0,0,0,0,other_freight_forwarder,116098.57,17642.26,15344.74,38.3,640,59,11.66220346397542,9.778109119742261,9.638593190068345,0.13216993111973616,0.869771786607789,0.15195932215185634,426.2427777659377,1967.7723728480041,medium,mid,59.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,False,False,False,True,False,True,False,False,3,0,0,0,0,0,0,0,1
CUST-771455,55,M,professional,Jewellery designer,38071.51,665.0,4562.16,23.12,20992.69,24,0,The online platform's efficiency has greatly streamlined our business transactions.,0,0,0,0,0,0,0,0,0,0,0,other_jewellery_designer,38071.51,4562.16,20992.69,23.12,665,55,10.547247778382586,8.425770644963102,9.95197719536307,0.5514015598540601,4.601480439089246,0.11983133844704032,874.695416630221,692.2092727146871,medium,mid,83.0,10.0,7.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,negative,-0.7,False,True,True,False,False,False,False,False,True,False,True,False,False,1,0,0,0,0,0,0,0,1
CUST-334438,50,F,professional,Exhibition designer,88521.65,745.0,16106.76,28.07,13033.86,36,0,Clear and concise communication regarding account status changes.,0,0,0,0,0,0,0,0,0,0,0,other_exhibition_designer,88521.65,16106.76,13033.86,28.07,745,50,11.39101373045435,9.687056422431493,9.475382585995387,0.14723923469569145,0.8092167512273847,0.18195277652415898,362.0516666566097,1770.4329999645913,excellent,mid,65.0,8.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,True,False,True,False,False,True,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,1
CUST-390698,25,M,professional,Multimedia specialist,72789.07,610.0,7473.4,82.61,19336.54,36,0,Customer service was knowledgeable and quick to address my questions.,0,0,0,0,0,0,0,0,0,0,0,other_multimedia_specialist,72789.07,7473.4,19336.54,82.61,610,25,11.195334823782401,8.919239127478745,9.869803563398898,0.2656516974320421,2.587381914523164,0.10267200831113649,537.126111096191,2911.5627998835375,medium,adult,69.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.8,False,True,True,False,False,False,False,False,True,True,False,False,False,1,0,0,0,0,0,0,0,1
CUST-979596,56,F,professional,Mudlogger,119164.33,672.0,38389.0,38.83,65809.8324,60,1,I value the bank's commitment to ethical and transparent practices.,0,0,0,0,0,0,0,0,0,0,0,other_mudlogger,119164.33,38389.0,69545.41,38.83,672,56,11.688267135601965,10.555552287994843,11.09453972990383,0.5522611707714837,1.7142887910598945,0.32215177142354323,1096.8305399817195,2127.934464247716,good,mid,67.0,10.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.7,True,False,True,False,False,False,True,False,False,False,True,False,False,4,0,0,0,0,0,0,0,1
CUST-280526,74,M,retiree,retired,43750.45,703.0,7192.58,17.94,12878.29,60,0,I hate how the bank doesn't listen to what I need. What is going on?,0,0,0,0,0,0,0,0,0,0,0,other_retired,43750.45,7192.58,12878.29,17.94,703,74,10.686280034093691,8.880944240566288,9.463375873915346,0.2943578866045883,1.7904965951019258,0.16440013759858096,214.63816666308938,591.2222972893078,good,senior,68.0,15.0,3.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,positive,0.7,False,True,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-438597,28,F,professional,Neurosurgeon,87079.2,613.0,77957.29299999999,45.87,6648.41,12,0,I have consistently had a positive experience with your financial services.,0,0,0,0,0,0,0,0,0,0,0,other_neurosurgeon,87079.2,87437.68,6648.41,45.87,613,28,11.374584812084477,11.263929257537757,8.802283407909377,0.07634900182821987,0.08528272011702503,0.8952458566454342,554.0341666204971,3109.971428460358,medium,adult,75.0,11.0,5.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,True,False,False,False,False,False,True,True,False,False,False,2,0,0,0,0,0,0,0,1
CUST-132139,74,M,retiree,retired,53219.37,684.0,19008.51,18.21,30553.35,36,1,The new branch is not accessible for people with disabilities and seniors.,0,0,0,0,0,0,0,0,0,0,0,other_retired,53219.37,19008.51,30553.35,18.21,684,74,10.882196496781095,9.852694659242854,10.327262343988684,0.5741020609601246,1.6073511285207727,0.3571727737475968,848.7041666430916,719.180675665957,good,senior,74.0,12.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,negative,-0.7,False,True,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-578347,75,F,retiree,retired,35902.64,733.0,4962.76,40.75,10627.02,12,0,The staff at the local branch are always so kind and accommodating.,0,0,0,0,0,0,0,0,0,0,0,other_retired,35902.64,4962.76,10627.02,40.75,733,75,10.488593962094132,8.509918797049325,9.271249188699537,0.29599550339472824,2.1413527956213594,0.13822827513519514,885.5849999262012,478.70186666028394,good,senior,67.0,12.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,positive,0.7,True,False,False,True,False,False,True,False,False,False,False,True,False,327,1,0,0,0,0,0,0,0
CUST-597235,20,F,young_adult,Barista,11862.78,473.0,333.76,84.36,5110.25,24,0,I love how quickly I can handle splitting expenses on the app!,0,0,0,0,0,0,0,0,0,0,0,service,11862.78,333.76,5110.25,84.36,473,20,9.381245340152915,5.813413857164673,8.539199271678852,0.4307801375393937,15.311151725745114,0.028135057718340205,212.92708332446136,593.1389999703431,low,young,62.0,12.0,4.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,positive,0.8,True,False,False,False,True,False,False,True,False,False,False,False,True,58,0,0,0,1,0,0,0,0
